رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
70051515,نادر مصبح بودوارة,الاردنية,70051515,ذكر,2.57,هندسة البرمجيات,بكالوريوس,2024/2023,1,2513598615,Pixope,2023-06-01,66 Hintze Street,العام,5297402709
711812014,ايمّا سهيل زيدون الكافي,الاردنية,711812014,ذكر,3.9,هندسة البرمجيات,بكالوريوس,2020/2019,3,4363587248,Tambee,2023-09-04,370 Mesta Avenue,الخاص,4291121008
181952652,حلا محمد صهيب سويس,الاردنية,181952652,ذكر,1.68,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,3,1787471214,Pixope,,096 Welch Terrace,العام,7683878945
210186641,وائل سهيل جاد بن عبدالله,الاردنية,210186641,انثى,2.56,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,1,7043392208,Edgewire,2024-05-09,45 Onsgard Lane,,8519997263
226604807,سعود باسم تيم العواني,الاردنية,226604807,ذكر,3.4,هندسة البرمجيات,بكالوريوس,2023/2022,2,3942734105,Buzzbean,2024-07-09,,الخاص,
534712424,شجن باهر عبدالرحمن خنفير,الاردنية,534712424,ذكر,3.53,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,3,9174990859,,2023-02-09,78 Graceland Parkway,العام,8353346271
281313134,جمال  خاطر عنون,الاردنية,281313134,ذكر,3.81,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,3,,Dynabox,2021-10-02,15143 Stang Pass,العام,4604431342
520025224,جلال ادم علي العواني,الاردنية,520025224,ذكر,2.64,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,1,,Livefish,2022-01-30,65956 Darwin Junction,,4557890825
499376253,سيف شاهين يزن عنون,الاردنية,499376253,انثى,2.34,هندسة البرمجيات,ماجستير (مسار الشامل),2023/2022,3,,Jabbersphere,2024-09-26,77751 Thierer Point,العام,
839713357,عامر مهند عاصم الشتيوي,الاردنية,839713357,ذكر,2.73,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,2,3193860018,Tekfly,2024-07-19,37269 Dixon Junction,,9439398192
623211852,مايا أدهم إدريس يافع,الاردنية,623211852,انثى,3.61,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2024/2023,3,7728091375,,2024-09-21,8 Harper Drive,الخاص,9574144659
528225635,نور سيف كاظم السقاط,الاردنية,528225635,انثى,3.61,الأمن السيبراني,بكالوريوس,2022/2021,3,9745375637,Meedoo,2024-01-29,8 Carioca Avenue,,9912706872
784863301,جيلان عبدالرحمن حيدر بودوارة,الاردنية,784863301,انثى,2.0,علم الحاسوب,بكالوريوس,2021/2020,3,5867501158,,2023-09-10,24533 Dryden Street,العام,5869907260
106874262,نايف إلياس داني المحجوب,الاردنية,106874262,ذكر,3.24,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,2,3322647483,Tavu,2022-03-27,2 Kings Avenue,الخاص,7219102599
666520054,آثار سعيد إبراهيم المدقي,الاردنية,666520054,ذكر,3.02,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,2,3235736177,Fiveclub,2023-11-19,,الخاص,3369134876
729626281,ديم تيم مجتبى تومي,الاردنية,729626281,انثى,2.63,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,2,8345348780,Dynazzy,,1 Marcy Terrace,العام,
574068088,مجدي هيثم عماد القلال,الاردنية,574068088,ذكر,2.31,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,3,7129464104,Wikido,2024-06-17,,العام,3441839503
986640931,رغد جاسم جعفر السقاط,الاردنية,986640931,ذكر,3.44,نظم المعلومات الحاسوبية,بكالوريوس,2022/2021,1,,Latz,,768 Veith Avenue,الخاص,6532970974
958236381,وعد  بَشار الزوابي,الاردنية,958236381,انثى,2.2,هندسة البرمجيات,بكالوريوس,2024/2023,2,,Kazio,2024-03-27,656 Lake View Pass,الخاص,5855285247
105673353,ساهر ياسين أدريس المولدي,الاردنية,105673353,ذكر,3.58,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,2,7925986808,Fivespan,2024-07-22,533 Bay Trail,,9413473118
944014387,إحسان أدهم أسعد البشيري,الاردنية,944014387,ذكر,3.06,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,1,4129697669,,2021-03-04,715 Fuller Way,العام,2026055848
393937758,سالم باهر يزيد عاشور,الاردنية,393937758,انثى,3.76,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,,Linkbridge,2021-06-03,,,
820531714,ابتهال أكرم خلدون عاشور,الاردنية,820531714,انثى,3.99,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,1,3308784499,Shuffletag,2023-09-11,741 Heffernan Parkway,,9696329054
864196416,نبراس كاظم مُهاب الحجيج,الاردنية,864196416,ذكر,2.65,الأمن السيبراني,بكالوريوس,2021/2020,1,3382348099,,2024-11-07,,العام,2771922111
928556350,مكة نيار هادي عنون,الاردنية,928556350,انثى,2.99,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2020/2019,2,,Dabjam,2021-03-30,67 Farragut Street,الخاص,7125984129
541695935,إيثار شيار أكمل بن عبد السلام,الاردنية,541695935,انثى,3.24,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,2,1656620175,,2024-03-14,,العام,2416613035
699608265,لينة عماد اسِر الحجيج,الاردنية,699608265,ذكر,3.31,الأمن السيبراني,ماجستير (مسار الشامل),2022/2021,3,2471322032,Wikibox,2022-06-26,77645 Montana Junction,الخاص,
950434669,مروج أسماعيل عوض بودوارة,الاردنية,950434669,ذكر,2.79,علم الحاسوب,بكالوريوس,2022/2021,1,1435927268,,2023-04-10,5008 David Plaza,العام,7244489167
850394774,غسان وافي معاذ النخلي,الاردنية,850394774,انثى,3.42,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,2,6421776579,Trilith,2021-07-15,,العام,5016582542
52184283,ليال تامر دريد النجار,الاردنية,52184283,ذكر,3.01,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,,Vipe,2023-11-06,76 Elka Court,الخاص,2852680643
542987648,فادي حاتم غسان المنيف,الاردنية,542987648,ذكر,2.53,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,2066031964,,2021-01-23,054 Melrose Alley,الخاص,4758935014
139593575,روضة زيدون وائل عاشور,الاردنية,139593575,انثى,3.36,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2021/2020,3,,Blognation,2021-07-08,85 1st Junction,الخاص,9234394485
957998220,فراس حاتم هاشم الحمامي,الاردنية,957998220,انثى,3.2,هندسة البرمجيات,بكالوريوس,2023/2022,3,2655001636,Lazz,2022-01-01,,العام,
288029253,شكراي مازن حمزة بودوارة,الاردنية,288029253,انثى,2.43,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2024/2023,1,3744709795,Oyoloo,2021-08-04,971 Southridge Plaza,العام,
948233937,عوض مصطفى مالك الصغير,الاردنية,948233937,ذكر,3.72,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,3,4118658913,,2021-07-08,9 Onsgard Court,الخاص,1623438405
170364837,عهد دريد اياد همدان,الاردنية,170364837,ذكر,3.32,الأمن السيبراني,بكالوريوس,2023/2022,2,8438061150,,2021-03-25,8 Morrow Trail,الخاص,5451285838
44493966,ديلار سعود باهر بنسلامة,الاردنية,44493966,انثى,2.5,هندسة البرمجيات,بكالوريوس,2021/2020,2,1684147743,Eidel,2024-01-31,,,
315569625,ديالا علي عزام السقا,الاردنية,315569625,ذكر,3.35,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,1,,InnoZ,2022-09-30,0 Hudson Alley,العام,
208666762,لى لى اسِر أمجد جراد,الاردنية,208666762,ذكر,3.8,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,3,7501086313,Innojam,,35 Heffernan Crossing,الخاص,3045593841
139298093,ريفال فيصل عامر هذيل,الاردنية,139298093,ذكر,2.17,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,2,5968800626,Oyondu,2024-03-28,4 Dawn Parkway,,4682906115
895581189,بسّام أحمد أكمل لخشين,الاردنية,895581189,ذكر,3.76,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,2,4959947163,,2021-10-19,0 Holmberg Alley,,5281039235
74013084,فراس فراس تامر سويس,الاردنية,74013084,انثى,1.76,الأمن السيبراني,بكالوريوس,2020/2019,3,6686257850,Yata,2023-02-09,0 Atwood Center,الخاص,7352405552
972873288,بنان أسعد رامز بودوارة,الاردنية,972873288,ذكر,1.93,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,2,,Eamia,2024-04-18,35278 Dennis Park,الخاص,9154842214
142195040,نورسين ايتن مصبح يافع,الاردنية,142195040,انثى,3.76,علم الحاسوب,بكالوريوس,2020/2019,2,6053362267,Vidoo,2023-04-01,5214 Cherokee Avenue,,9831718846
111349652,سليم حيدر هادي العلاني,الاردنية,111349652,انثى,3.9,علم الحاسوب,بكالوريوس,2021/2020,1,5763229041,Twitternation,2021-07-09,73 Shopko Court,الخاص,1308623680
289411902,أوليفيا روناء اياس الشريف,الاردنية,289411902,انثى,4.0,نظم المعلومات الحاسوبية,بكالوريوس,2022/2021,3,,,2021-11-07,8 Summer Ridge Terrace,,3591174073
62954939,زيد حاتم خاطر الصغير,الاردنية,62954939,ذكر,2.67,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,3,1594020065,Rhynyx,,6 Corry Center,الخاص,5641442460
833323140,أناه طارق مازن العطار,الاردنية,833323140,ذكر,3.54,هندسة البرمجيات,بكالوريوس,2022/2021,3,3431444417,Plajo,2021-05-29,974 Dapin Center,العام,1523751513
504184226,جواهر طاهر أشرف بن حسين,الاردنية,504184226,ذكر,1.89,نظم المعلومات الحاسوبية,بكالوريوس,2021/2020,3,3387519471,Browsedrive,2023-12-29,69 School Hill,,7917429911
440575967,داود أوس اسلام العلايمي,الاردنية,440575967,ذكر,3.2,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,2,6778496309,Flashpoint,,99262 Toban Trail,العام,1221157063
885606943,راجي حيدر بدر النخلي,الاردنية,885606943,ذكر,1.78,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,2,3286449289,Topiczoom,,,,6522250932
379621392,أمين بلال كريم بن عبد الكريم,الاردنية,379621392,انثى,3.35,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2020/2019,1,4901634618,Voomm,2022-04-01,6853 Stuart Terrace,الخاص,
882678387,نوران وسيم زيد المحجوب,الاردنية,882678387,انثى,1.92,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,3,,Avamm,2024-07-06,2455 Norway Maple Alley,الخاص,6196182917
677310630,أيوب جاسم باهر النابلي,الاردنية,677310630,ذكر,3.37,هندسة البرمجيات,بكالوريوس,2020/2019,1,5433764723,Yamia,2022-04-22,70 Nancy Court,العام,4345627291
545084324,مصطفي تميم أوس العواني,الاردنية,545084324,ذكر,1.93,هندسة البرمجيات,ماجستير (مسار الرسالة),2020/2019,2,,Blogtags,2023-01-28,08274 Scofield Crossing,الخاص,3504364490
680599396,ديلارا ادهم مصلح الحجيج,الاردنية,680599396,ذكر,2.21,هندسة البرمجيات,بكالوريوس,2023/2022,2,6258856288,Yabox,2023-03-01,56 Artisan Trail,العام,8031840397
203057995,ورد سعيد مصلح الدنوني,الاردنية,203057995,ذكر,1.77,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,2,2449590845,Fivechat,,,العام,8664930289
152500906,ريم اسلام داود عطالله,الاردنية,152500906,انثى,2.76,الأمن السيبراني,ماجستير (مسار الرسالة),2020/2019,2,,Devpulse,2024-04-07,68 Dovetail Point,العام,2757004590
290163765,داليدا عبدالرحمن ياسين يافع,الاردنية,290163765,ذكر,2.69,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2023/2022,3,4571440679,Photobug,,32 Basil Court,الخاص,
183420049,بوران سعود بسّام يافع,الاردنية,183420049,انثى,3.21,علم الحاسوب,ماجستير (مسار الشامل),2023/2022,2,5567216760,Babbleopia,,,,2691038943
713525996,طاهر يامن داني بن عثمان,الاردنية,713525996,ذكر,1.72,علم الحاسوب,بكالوريوس,2020/2019,3,7419198738,Demizz,2021-10-20,25009 Almo Junction,العام,
